id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1398210060665298944,Fri May 28 09:30:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nyinyir?
Kami bertarung keras menentang omnibus law
#MosiTidakPercaya

Ada korban 
Ada yg ditangkapi 

Justru saranku
Daripada nyinyir
Mending dirimu keliling dari pabrik ke pabrik
Bangun serikat buruh yg progresif

Ttg partai buruh
Biar jd keputusan strategi masing² organisasi https://t.co/5GFvgaVbd4",nyinyir bertarung keras menentang omnibus law korban ditangkapi sarankudaripada nyinyirmending dirimu keliling pabrik pabrikbangun serikat buruh progresifttg partai buruhbiar keputusan strategi organisasi,in,16,3,AndiePeci,False,MosiTidakPercaya,,"Kota Surabaya, Jawa Timur",
1398208578662457344,Fri May 28 09:24:37 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Cebong Buzzer mendidih. Mereka membully Pak Hakim. Lha Presiden Jokowi dll yg melanggar prokes mereka seolah stroke mulut.,cebong buzzer mendidih membully hakim lha presiden jokowi dan lain-lain melanggar prokes stroke mulut,in,1,1,MantanKafirk,,,,"Yogyakarta, Indonesia",
1398201916337709058,Fri May 28 08:58:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@saguna_pitara @BadutPolitikus @jokowi @DivHumas_Polri BonG..bonG..oh..cebonG🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸🐸,bong bong cebong,tl,0,0,RebornPak,,,"saguna_pitara, BadutPolitikus, jokowi, DivHumas_Polri",,
1398195497395912705,Fri May 28 08:32:38 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pengembangan riset dan inovasi Indonesia masih rendah. Hadirnya UU Cipta Kerja yang mengatur perubahan beberapa ketentuan dalam UU Paten diharapkan dapat mendorong inovasi dan investasi di Tanah Air.
#UUCiptaKerja #OmnibusLaw #HakPaten #UUPAten #BaharLawfirm https://t.co/hP1ZWFdoE1",pengembangan riset inovasi indonesia rendah hadirnya uu cipta kerja mengatur perubahan ketentuan dalam uu paten diharapkan mendorong inovasi investasi tanah air,in,0,0,baharlawfirm,False,"UUCiptaKerja, OmnibusLaw, HakPaten, UUPAten, BaharLawfirm",,"Jakarta Selatan, DKI Jakarta","[[106.801353, -6.226841], [106.885762, -6.226841], [106.885762, -6.134467], [106.801353, -6.134467]]"
1398193981318582272,Fri May 28 08:26:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @poponk_sudrajat: #Cabutomnibuslawuuciptakerja
#Cabutstatustersangka9orangmahasiswaburuhdanpelajar
#bebaskanseluruhkawankami
#hentikanph…",,und,0,1,AyahGalang5,,"Cabutomnibuslawuuciptakerja, Cabutstatustersangka9orangmahasiswaburuhdanpelajar, bebaskanseluruhkawankami",poponk_sudrajat,,
1398193822086045697,Fri May 28 08:25:59 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Cabutomnibuslawuuciptakerja
#Cabutstatustersangka9orangmahasiswaburuhdanpelajar
#bebaskanseluruhkawankami
#hentikanphksepihak
#hapussistemkerjakontrakdanoutsourcing
#pendidikangratis
#mositidakpercaya https://t.co/mK4xktAUnR",,und,0,0,AyahGalang5,False,"Cabutomnibuslawuuciptakerja, Cabutstatustersangka9orangmahasiswaburuhdanpelajar, bebaskanseluruhkawankami, hentikanphksepihak, hapussistemkerjakontrakdanoutsourcing, pendidikangratis, mositidakpercaya",,,
1398188058105712642,Fri May 28 08:03:04 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Aby_Khulafa: yahudi pesek indonesia disingkat YPI, kalian denger yee ???
Jangan cuma tebar fitnah, giliran denger donasinya banyak mau…",yahudi pesek indonesia disingkat ypi denger yee tebar fitnah giliran denger donasinya,in,0,3,julietz_moe,,,Aby_Khulafa,,
1398185164195328002,Fri May 28 07:51:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Aby_Khulafa: Gue ketipu bener, dah subscribe garuda hitam &amp; mawar merah indonesia, ternyata CEBONG antex kazhaliman indonesia...

#Muna…",ketipu benar deh subscribe garuda hitam amp mawar merah indonesia cebong antex kazhaliman indonesia,in,0,10,MohammadRivai,,,Aby_Khulafa,,
1398179919641808896,Fri May 28 07:30:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LOVE_AG4EVER Tolol ny cebong gak hbs2,bs aja beliau mengambil dr artikel lain.....kan tolol nanya nya sanpling.....coba klu yg ngomong jokowi.....ngomong salah tp cari dalil pembenaran nya sampai ke gurun pasir 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣",tolol ny cebong tidak hbs dr artikel kan tolol nya sanpling coba klu bicara jokowi bicara salah cari dalil pembenaran nya gurun pasir,in,0,0,Smith09838172,,,LOVE_AG4EVER,,
1398174672592654337,Fri May 28 07:09:53 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Aby_Khulafa: Gue ketipu bener, dah subscribe garuda hitam &amp; mawar merah indonesia, ternyata CEBONG antex kazhaliman indonesia...

#Muna…",ketipu benar deh subscribe garuda hitam amp mawar merah indonesia cebong antex kazhaliman indonesia,in,0,10,Dalleirawan,,,Aby_Khulafa,"Усть-Куломский район, Коми рес",
1398173752811147265,Fri May 28 07:06:14 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Aby_Khulafa: Gue ketipu bener, dah subscribe garuda hitam &amp; mawar merah indonesia, ternyata CEBONG antex kazhaliman indonesia...

#Muna…",ketipu benar deh subscribe garuda hitam amp mawar merah indonesia cebong antex kazhaliman indonesia,in,0,10,NurhadiKuswant0,,,Aby_Khulafa,,
1398172026574053376,Fri May 28 06:59:22 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Aby_Khulafa: Gue ketipu bener, dah subscribe garuda hitam &amp; mawar merah indonesia, ternyata CEBONG antex kazhaliman indonesia...

#Muna…",ketipu benar deh subscribe garuda hitam amp mawar merah indonesia cebong antex kazhaliman indonesia,in,0,10,AnakBawang199,,,Aby_Khulafa,,
1398171067651280897,Fri May 28 06:55:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yahudi pesek indonesia disingkat YPI, kalian denger yee ???
Jangan cuma tebar fitnah, giliran denger donasinya banyak mau ngelola? Dassar cebong YPI !!! https://t.co/cKXCnwL5Qk",yahudi pesek indonesia disingkat ypi denger yee tebar fitnah giliran denger donasinya ngelola dassar cebong ypi,in,6,3,Aby_Khulafa,False,,,"Tegal, Jawa Tengah, Indonesia",
1398169795174887427,Fri May 28 06:50:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Dennysiregar7 🇮🇩 Indonesia, selamat berdemokrasi di #Pilpres2024 tanpa #JargonFitnah dan Pelecehan tentang PKI, Komunis, Khilafah, Wahabi, Surga, Neraka, Kapir, Cebong, Kadrun.

1. Prabowo-Puan 
Gerindra-PDIP

2. Ganjar-Samad
Nasdem-PKS-PAN-PPP

3. Airlangga-Anies
Golkar-PKB-Demokrat

🍷🍷🍷",indonesia selamat berdemokrasi pelecehan pki komunis khilafah wahabi surga neraka kapir cebong kadrun prabowo puan gerindra pdip ganjar samadnasdem pks pan ppp airlangga aniesgolkar pkb demokrat,in,0,0,Tuguikan,,"Pilpres2024, JargonFitnah",Dennysiregar7,,
1398169406673281029,Fri May 28 06:48:57 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @KasbiIndo: #CabutStatusTersangka #BebaskanKawanKami #RezimAntiDemokrasi #ReformasiDiKorupsi #DaruratDemokrasi #MosiTidakPercaya @Polhuk…,,in,0,17,Aarrggaa1,,"CabutStatusTersangka, BebaskanKawanKami, RezimAntiDemokrasi, ReformasiDiKorupsi, DaruratDemokrasi, MosiTidakPercaya",KasbiIndo,,
1398161346693267457,Fri May 28 06:16:56 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@RahmatG81792052 @ronavioleta @asuhan_nemesis @jokowi @Yusuf_Mansur Cebong aja kali yg ketipu 😁,cebong ketipu,in,1,0,jeff_ikhlas,,,"RahmatG81792052, ronavioleta, asuhan_nemesis, jokowi, Yusuf_Mansur",Dihatimu,
1398158843385815043,Fri May 28 06:06:59 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Aby_Khulafa: Gue ketipu bener, dah subscribe garuda hitam &amp; mawar merah indonesia, ternyata CEBONG antex kazhaliman indonesia...

#Muna…",ketipu benar deh subscribe garuda hitam amp mawar merah indonesia cebong antex kazhaliman indonesia,in,0,10,_AkalSehat_,,,Aby_Khulafa,Pontianak,
1398158570823110659,Fri May 28 06:05:54 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Aby_Khulafa: Gue ketipu bener, dah subscribe garuda hitam &amp; mawar merah indonesia, ternyata CEBONG antex kazhaliman indonesia...

#Muna…",ketipu benar deh subscribe garuda hitam amp mawar merah indonesia cebong antex kazhaliman indonesia,in,0,10,Zaki29604374,,,Aby_Khulafa,,
1398157365204054016,Fri May 28 06:01:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Aby_Khulafa: Gue ketipu bener, dah subscribe garuda hitam &amp; mawar merah indonesia, ternyata CEBONG antex kazhaliman indonesia...

#Muna…",ketipu benar deh subscribe garuda hitam amp mawar merah indonesia cebong antex kazhaliman indonesia,in,0,10,OposanSang,,,Aby_Khulafa,"Purwokerto Barat, Indonesia",
1398155354190467074,Fri May 28 05:53:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gue ketipu bener, dah subscribe garuda hitam &amp; mawar merah indonesia, ternyata CEBONG antex kazhaliman indonesia...

#MunarmanDiapain
#MunarmanDiapain https://t.co/M1d1bpw7CC",ketipu benar deh subscribe garuda hitam amp mawar merah indonesia cebong antex kazhaliman indonesia,in,9,10,Aby_Khulafa,False,"MunarmanDiapain, MunarmanDiapain",,"Tegal, Jawa Tengah, Indonesia",
1398152361449693185,Fri May 28 05:41:14 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@toguhaposan @siwiwidi @4Y4NKZ Cebong :(
Tobat sy jd dukung2 politik gini.

Kok bs dukung agresi penjajah?

Jangan2 kalau jaman itu idup, akan caci maki pejuang RI yg serang perkampungan Belanda di Solo misalnya?

Sampai enyah semua penjajah dr Indonesia, pejuang2 baru berhenti 

Ga masuk akal blas.",cebong tobat dukung politik gini dukung agresi penjajah jaman idup caci maki pejuang ri serang perkampungan belanda solo enyah penjajah dr indonesia pejuang berhenti ga masuk akal blas,in,0,0,swdevbali,,,"toguhaposan, siwiwidi, 4Y4NKZ",Yogyakarta,
1398142316217454605,Fri May 28 05:01:19 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cebong pengagum infrastruktur kejesot tembok😀
Jokowi: Banyak Proyek Tak Jelas, Bangun Pelabuhan tapi Tidak Ada Aksesnya - Bisnis https://t.co/mw4xaSvmq9 https://t.co/BfCwDcYzri",cebong pengagum infrastruktur kejesot tembokjokowi proyek tidak bangun pelabuhan tidak aksesnya bisnis,in,0,0,AyahSyafar,False,,,,
1398132078458273793,Fri May 28 04:20:38 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@jacklenshah @MardaniAliSera @jokowi @detikcom Cebong lagi usaha mencari sesuap nasi 🤣🤣🤣,cebong usaha sesuap nasi,in,1,0,Dididimyati1,,,"jacklenshah, MardaniAliSera, jokowi, detikcom","Rangkasbitung, Indonesia",
1398129712853962755,Fri May 28 04:11:14 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@zarazettirazr @jokowi pertanyaannya disesuaikan dengan kapasitas otak cebong, percuma sekolah tinggi2 kalo kalo sekelas lembaga negara membuat pertanyaan seperti ini? 
#MunarmanDiapain 
#MunarmanDiapain",pertanyaannya disesuaikan kapasitas otak cebong sekolah sekelas lembaga negara membuat,in,0,0,oradadiding,,"MunarmanDiapain, MunarmanDiapain","zarazettirazr, jokowi",,
1398127345823744001,Fri May 28 04:01:49 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ngapa lu bawa2 cebong, lu ke Arab protes nya Onta...
Di Indonesia ga ada larangan toa di mesjid, 20 biji lu pasang jg ga ada soal... https://t.co/TPzp8x7pOE",ngapa bawa cebong arab protes nya onta indonesia ga larangan toa mesjid biji pasang ga,in,0,0,SuremetO,False,,,"Gambir, Indonesia",
1398122664435228674,Fri May 28 03:43:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@saguna_pitara @BadutPolitikus @jokowi @DivHumas_Polri CebonG..nong...bonG jangan bohong BonG,cebong nong bong bohong bong,in,0,0,RebornPak,,,"saguna_pitara, BadutPolitikus, jokowi, DivHumas_Polri",,
1398120409925439495,Fri May 28 03:34:16 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ini curhat-curhat Sobat MOSI lainnya yang Mimin kumpulin dari hasil #CekSuhuMassal bulan lalu. Wuih, kamu ngerasain hal yang sama nggak, sih? #vaksinasi #MOSITidakPercaya https://t.co/lGaNfoZBq6",curhat curhat sobat mosi mimin kumpulin hasil wuih ngerasain tidak sih,in,0,0,_mosiid,False,"CekSuhuMassal, vaksinasi, MOSITidakPercaya",,Indonesia ,
1398118647290232837,Fri May 28 03:27:15 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Saya kira semua rakyat indonesia ini pasti akan masuk surga semua kecuali cebong, karena di dunia sudah diberi siksaan pedih melalui rezim joko wi.",kira rakyat indonesia masuk surga cebong dunia siksaan pedih rezim joko wi,in,0,0,prayogayuliano,,,,Jakarta,
1398116482853203969,Fri May 28 03:18:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Daerah akan semakin berkembang berkat adanya peraturan dari UU Ciptaker
#omnibuslaw https://t.co/dMAMZZbTtQ",daerah berkembang berkat peraturan uu ciptaker,in,0,0,JokoMulawarman,False,omnibuslaw,,,
1398115112272105472,Fri May 28 03:13:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@saguna_pitara @BadutPolitikus @jokowi @DivHumas_Polri Kontol cebonG!,kontol cebong,in,0,0,RebornPak,,,"saguna_pitara, BadutPolitikus, jokowi, DivHumas_Polri",,
1398106107709591554,Fri May 28 02:37:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @KasbiIndo: #CabutStatusTersangka #BebaskanKawanKami #RezimAntiDemokrasi #ReformasiDiKorupsi #DaruratDemokrasi #MosiTidakPercaya https:/…,https,und,0,9,GerakanKolektif,,"CabutStatusTersangka, BebaskanKawanKami, RezimAntiDemokrasi, ReformasiDiKorupsi, DaruratDemokrasi, MosiTidakPercaya",KasbiIndo,Indonesia,
1398104007923564547,Fri May 28 02:29:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gaji Pertama Omnibus Law:)
#OmnibusLaw
#Uuciptakerja",gaji omnibus law,in,0,0,hery__terate22,,"OmnibusLaw, Uuciptakerja",,"Ngargoyoso, Indonesia",
1398102132830576642,Fri May 28 02:21:38 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@eko_kuntadhi Bagi si Kunted @eko_kuntadhi semua yang diutarakan diluar kaum Cebong gak ada yang Benar...Kalaupun dibilang ke mereka Bendera Indonesia Merah Putih...pasti mereka bilang macam tulang dan darah aja Merah Putih...Maklumlah kebiasaan hidup di Saluran pembuangan WC...🤔🤭😂🤣👎🐸🔨,si kunted diutarakan diluar kaum cebong tidak benar dibilang bendera indonesia merah putih bilang tulang darah merah putih maklumlah kebiasaan saluran pembuangan wc,in,1,0,amir_alv,,,"eko_kuntadhi, eko_kuntadhi",,
1398094839829262336,Fri May 28 01:52:39 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jokowi Marah-Marah, dari Pelabuhan Tanpa Jalan hingga Data Bansos Amburadul. Awas lho pak nnati bisa kena bully smaa genk cebong kalau berani mengKritik program pemeritah.     https://t.co/GYFwu2lbXs https://t.co/XEKKtUq9b9",jokowi marah marah pelabuhan jalan hingga data bansos amburadul awas lho nnati kena bully smaa genk cebong berani mengkritik program pemeritah,in,0,0,AriSaptono,False,,,Jakarta-Indonesia,
1398094013245255683,Fri May 28 01:49:22 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@kaptensunyi @Kumbara14467594 @myputun @PutraWadapi Cebong mnknya tai ahok, tai jokowi dan tai cukong komunis, makanya otak cebong eror, rusak",cebong mnknya tai ahok tai jokowi tai cukong komunis otak cebong eror rusak,in,1,0,Susi08516272,,,"kaptensunyi, Kumbara14467594, myputun, PutraWadapi",,
1398093238871879682,Fri May 28 01:46:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@kebijakananies @aksioma02 @aniesbaswedan Semoga waduknya bebas kodok, cebong dan bipang. Biar airnya tetep layak minum dan halal. Amin. Barakallah pak goodbener indonesia... 🙏👍",semoga waduknya bebas kodok cebong bipang biar airnya layak minum halal amin barakallah goodbener indonesia,in,3,0,Cupiezvale,,,"kebijakananies, aksioma02, aniesbaswedan",,
1398092796410531841,Fri May 28 01:44:32 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Udah lah kek, saya yakin ekstrim kanan bisa kita lenyapkan... Ayo bersatu, sudahi istilah Kadrun, cebong dan Kampret... Kita harus dewasa dalam Demokrasi, dalam Islam perbedaan adalah rahmat... Justru laten ekstrim kiri juga harus kita waspadai kek... Ayo kita NKRI kita Indonesia https://t.co/h9ZsaGMm4p",ekstrim kanan lenyapkan ayo bersatu sudahi istilah kadrun cebong sialan dewasa dalam demokrasi dalam islam perbedaan rahmat laten ekstrim kiri waspadai ayo nkri indonesia,in,0,0,gavin_ahmad,False,,,,
1398079875362148352,Fri May 28 00:53:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@RudiantaraWR @Derajat82077983 @Luckyboy888 @VIVAcoid @jokowi Kadang cebong bego nya super akut... Saat fitnah anis korupsi dan ga di tangkap katanya karna ada sodara di KPK... Nah ntuh Ahok saat ada indikasi korupsi juga blm ke tangkep emangnya Ahok sodara Novel juga ya🤣🤣🤣,kadang cebong bego nya super akut fitnah anis korupsi ga tangkap katanya sodara kpk ntuh ahok indikasi korupsi tangkep memangnya ahok sodara novel,in,0,0,deZeroElbLitary,,,"RudiantaraWR, Derajat82077983, Luckyboy888, VIVAcoid, jokowi","Jakarta Timur, DKI Jakarta",
1398079473019351041,Fri May 28 00:51:36 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@WidiarsoKris sekarang sudah 279jt penduduk Indonesia, ada cebong, apa kadrun, up datenya saja..😍🥰😀",jt penduduk indonesia cebong kadrun up datenya,in,2,0,Mangomo9,,,WidiarsoKris,,
1398074028791721987,Fri May 28 00:29:58 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anjing - anjing Peking masuk lewat bandara Kertajati - Majalengka - Jawa barat.
Cuma Cebong Tolol yang bilang Indonesia baik - baik saja. https://t.co/xCacvcVzye",anjing anjing peking masuk bandara kertajati majalengka jawa barat cebong tolol bilang indonesia,in,0,0,Wibisan98982029,False,,,,
1398069458862678022,Fri May 28 00:11:48 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Cabutomnibuslawuuciptakerja
#Cabutstatustersangka9orangmahasiswaburuhdanpelajar
#bebaskanseluruhkawankami
#hentikanphksepihak
#hapussistemkerjakontrakdanoutsourcing
#pendidikangratis
#mositidakpercaya https://t.co/k8wEGsRB6L",,und,1,1,poponk_sudrajat,False,"Cabutomnibuslawuuciptakerja, Cabutstatustersangka9orangmahasiswaburuhdanpelajar, bebaskanseluruhkawankami, hentikanphksepihak, hapussistemkerjakontrakdanoutsourcing, pendidikangratis, mositidakpercaya",,Tangerang,
1398053434612350978,Thu May 27 23:08:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@nspullkp @Dennysiregar7 @yusuf_dumdum Ye..Cebong Cebong...Ngapain gw kepanasan...Lagu Indonesia aja gw udah hatam...Lho kali yang kepanasan kalo gw bacain Ayat kursi.wkwkwkw,ye cebong cebong sedang apa kepanasan lagu indonesia hatam lho kepanasan bacain ayat kursi wkwkwkw,in,0,0,BahtiarAgung123,,,"nspullkp, Dennysiregar7, yusuf_dumdum",Indonesia ,
1398053277065834497,Thu May 27 23:07:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@_Qirani__Ayra @jokowi Intinya kebalikannya yg bapak bicarain yg akan terbukti akhir pak  semua sudah hafal kecuali cebong dongo kerjanya plinga plongo minta makaan..,intinya kebalikannya bicarain terbukti hafal cebong dongo kerjanya plinga plongo makaan,in,0,0,212Jatra,,,"_Qirani__Ayra, jokowi","Bali, Indonesia",
1398029271856152578,Thu May 27 21:32:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@abu_waras @SBYudhoyono Kalau para cebong minta Jokowi 3 Periode, berarti boleh dong kita minta SBY maju lagi jadi 3 Periode",cebong jokowi periode sby maju periode,in,0,0,NekoBrott,,,"abu_waras, SBYudhoyono",Indonesia ,
1398026369687195650,Thu May 27 21:20:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @KasbiIndo: #CabutStatusTersangka #BebaskanKawanKami #RezimAntiDemokrasi #ReformasiDiKorupsi #DaruratDemokrasi #MosiTidakPercaya https:/…,https,und,0,9,Willy_Soeharly,,"CabutStatusTersangka, BebaskanKawanKami, RezimAntiDemokrasi, ReformasiDiKorupsi, DaruratDemokrasi, MosiTidakPercaya",KasbiIndo,,
1398023937364094977,Thu May 27 21:10:55 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @KasbiIndo: #CabutStatusTersangka #BebaskanKawanKami #RezimAntiDemokrasi #ReformasiDiKorupsi #DaruratDemokrasi #MosiTidakPercaya @Polhuk…,,in,0,17,NoName53755492,,"CabutStatusTersangka, BebaskanKawanKami, RezimAntiDemokrasi, ReformasiDiKorupsi, DaruratDemokrasi, MosiTidakPercaya",KasbiIndo,,
1397951973685563393,Thu May 27 16:24:57 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @_mosiid: Nah, bulan Maret lalu MOSI juga sudah merilis hasil #CekSuhuMassal mengenai sampah medis yg bisa kalian cek dg menonton video…",maret mosi merilis hasil sampah medis cek dg menonton video,in,0,1,aprioripagi,,CekSuhuMassal,_mosiid,Jakarta,
1397947731012816896,Thu May 27 16:08:06 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @KasbiIndo: #CabutStatusTersangka #BebaskanKawanKami #RezimAntiDemokrasi #ReformasiDiKorupsi #DaruratDemokrasi #MosiTidakPercaya @Polhuk…,,in,0,17,rifkyindrawan,,"CabutStatusTersangka, BebaskanKawanKami, RezimAntiDemokrasi, ReformasiDiKorupsi, DaruratDemokrasi, MosiTidakPercaya",KasbiIndo,Indonesia,
1397930685675892737,Thu May 27 15:00:22 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @KasbiIndo: #CabutStatusTersangka #BebaskanKawanKami #RezimAntiDemokrasi #ReformasiDiKorupsi #DaruratDemokrasi #MosiTidakPercaya https:/…,https,und,0,9,DidiSuh61460608,,"CabutStatusTersangka, BebaskanKawanKami, RezimAntiDemokrasi, ReformasiDiKorupsi, DaruratDemokrasi, MosiTidakPercaya",KasbiIndo,"Tangerang, Banten",
1397912720242995201,Thu May 27 13:48:59 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @KasbiIndo: #CabutStatusTersangka #BebaskanKawanKami #RezimAntiDemokrasi #ReformasiDiKorupsi #DaruratDemokrasi #MosiTidakPercaya @Polhuk…,,in,0,17,ardana333,,"CabutStatusTersangka, BebaskanKawanKami, RezimAntiDemokrasi, ReformasiDiKorupsi, DaruratDemokrasi, MosiTidakPercaya",KasbiIndo,,
1397911252584656898,Thu May 27 13:43:09 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @KasbiIndo: #CabutStatusTersangka #BebaskanKawanKami #RezimAntiDemokrasi #ReformasiDiKorupsi #DaruratDemokrasi #MosiTidakPercaya @Polhuk…,,in,0,17,bonie_nclyde,,"CabutStatusTersangka, BebaskanKawanKami, RezimAntiDemokrasi, ReformasiDiKorupsi, DaruratDemokrasi, MosiTidakPercaya",KasbiIndo,HorisonHorisonBaru,
1397908917036797953,Thu May 27 13:33:52 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Dennysiregar7 Komentar saya cuma: cebong dungu,komentar cebong dungu,in,0,0,aku_indonesia_1,,,Dennysiregar7,.,
1397906542985302018,Thu May 27 13:24:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @islam_bergerak: #CabutStatusTersangka #BebaskanKawanKami #RezimAntiDemokrasi #ReformasiDiKorupsi #DaruratDemokrasi #MosiTidakPercaya,,und,0,1,JhontsenJr,,"CabutStatusTersangka, BebaskanKawanKami, RezimAntiDemokrasi, ReformasiDiKorupsi, DaruratDemokrasi, MosiTidakPercaya",islam_bergerak,,
1397906340530376705,Thu May 27 13:23:38 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @KasbiIndo: #CabutStatusTersangka #BebaskanKawanKami #RezimAntiDemokrasi #ReformasiDiKorupsi #DaruratDemokrasi #MosiTidakPercaya @Polhuk…,,in,0,17,Juniorternama,,"CabutStatusTersangka, BebaskanKawanKami, RezimAntiDemokrasi, ReformasiDiKorupsi, DaruratDemokrasi, MosiTidakPercaya",KasbiIndo,"Kota Yogyakarta, Yogyakarta",
